Title,Description,URL,Sentiment
Alex Albon treated in intensive care after respiratory failure,"Alex Albon was put on a ventilator after suffering complications following appendix surgery, say Williams.",https://www.bbc.co.uk/sport/formula1/62881176?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Eurovision 2023: Airbnb host tried to increase rent from £465 to over £2,000","Roy Henry says the host he booked with tried to raise the price from £465 to more than £2,000.",https://www.bbc.co.uk/news/business-64951147?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Dangerous Christmas lights listed for sale online, Which? finds",Testing by consumer group Which? finds some cheap lights fail to meet UK electrical safety regulations.,https://www.bbc.co.uk/news/uk-63956314?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Israeli police accused of violence towards shot Palestinian's family,Relatives say police used unjustifiable force on them inside the hospital treating the wounded man.,https://www.bbc.co.uk/news/world-middle-east-61512663?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Man charged with murder after woman stabbed in street,Mohamed Nur is accused of murdering Johanita Dogbey and of recent stabbing attacks on three others.,https://www.bbc.co.uk/news/uk-england-london-65491944?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
'Dangerous' tanning products promoted by influencers,"Sprays and injections containing ""melanotan-2"" may lead to cancer, doctors tell a BBC News investigation.",https://www.bbc.co.uk/news/health-60348334?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Autumn Statement: Jeremy Hunt plans billions in spending cuts,Jeremy Hunt will reveal on Thursday how he will plug an estimated £55bn gap between revenue and spending.,https://www.bbc.co.uk/news/uk-63599465?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Ryder Cup: Sergio Garcia, Ian Poulter & Lee Westwood ineligible for 2023 event after quitting DP World Tour","Sergio Garcia, Ian Poulter and Lee Westwood will be ineligible to play in this year's Ryder Cup after resigning from the DP World Tour.",https://www.bbc.co.uk/sport/golf/65476846?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Will the Parkland gunman get the death penalty?,"While 27 states still allow for the death penalty, the number of executions in the US has fallen.",https://www.bbc.co.uk/news/world-us-canada-62058386?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
The Olympic champion who turned his back on the Russian regime - and why few in sport will follow,Aleksander Lesun won Olympic gold for Russia at the 2016 Rio Games. In February he decided never to represent the country again.,https://www.bbc.co.uk/sport/61084930?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
War in Ukraine: Russian helicopter shot down by missile,"The video, shared by Ukrainian armed forces, shows the helicopter being hit by a missile.",https://www.bbc.co.uk/news/world-europe-60630352?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine war: US says it takes Putin nuclear threat seriously,"Russia is ""irresponsible"" to threaten using nuclear weapons in Ukraine, a top US official tells the BBC.",https://www.bbc.co.uk/news/world-us-canada-63000444?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Tax U-turns were painful, Liz Truss tells Tory MPs","The PM tells backbenchers she had to change course, as she tries to shore up support in the party.",https://www.bbc.co.uk/news/uk-politics-63308930?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Manchester United: Ralf Rangnick's plea for a striker in January snubbed by the club,"Manchester United snubbed Ralf Rangnick's plea to bring in a new striker on January transfer deadline day, the German interim boss said.",https://www.bbc.co.uk/sport/football/61354478?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Russian gymnast investigated for wearing pro-war symbol on podium next to Ukrainian,Russian gymnast Ivan Kuliak is being investigated after wearing a national war symbol on his leotard as he stood next to a Ukrainian rival on the podium in Qatar on Saturday.,https://www.bbc.co.uk/sport/gymnastics/60641891?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Energy prices: Fears and cutbacks as hike hits disabled families,Parents of disabled children say they fear rising energy prices could make their condition worse.,https://www.bbc.co.uk/news/disability-61234993?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Six children die with Strep A bacterial infection,There has been at least one death of a child in Wales but the data is not yet available for other nations.,https://www.bbc.co.uk/news/health-63840591?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
PrettyLittleThing Marketplace app: Greenwashing or a step forward?,"The fast fashion giant's new Marketplace app has led some people to accuse it of ""greenwashing"".",https://www.bbc.co.uk/news/newsbeat-62766792?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Megafire rips through swathes of land near Bordeaux,Firefighters continue to try to extinguish the wildfire raging through the Gironde region.,https://www.bbc.co.uk/news/world-europe-62509411?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Energy bills: Fears power cuts will switch off nebuliser,Susan Clifton fears power cuts could see her husband's nebuliser fail and is preparing for winter.,https://www.bbc.co.uk/news/uk-wales-62728628?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine war: Man rescued from Kharkiv rubble after shelling,"A man is pulled alive from the rubble of a teaching building in Ukraine, after Russian shelling.",https://www.bbc.co.uk/news/world-europe-60807896?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Justin Bieber reveals facial paralysis after shows cancelled,The pop star posted a video to Instagram to show how only half of his face could move.,https://www.bbc.co.uk/news/world-us-canada-61767457?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Thousands wanting to give up pets as cost of living soars,"The Scottish SPCA said the number of calls tripled to 4,000 last year because of the cost of living",https://www.bbc.co.uk/news/uk-scotland-64618082?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine war: Zelensky adviser says West’s 'indecision' is killing Ukrainians,"Zelensky adviser tells West to ""think faster"" as pressure grows on countries to send tanks to Ukraine.",https://www.bbc.co.uk/news/world-europe-64355839?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
India bridge collapse: Hundreds plunged into river and dozens killed in Gujarat,The suspension bridge collapse in Gujarat kills at least 78 people as hundreds are thrown into a river.,https://www.bbc.co.uk/news/world-asia-india-63445154?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine round-up: Evidence of alleged Russian atrocities mounts near Kyiv,New evidence of alleged Russian atrocities near Kyiv emerges on Day 40 of the Russian invasion.,https://www.bbc.co.uk/news/world-europe-60987358?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Odisha train accident: 'My mother was missing, I got a picture of the body'",Frantic scenes unfolded after India's horrific train crash which has killed at least 288 people.,https://www.bbc.co.uk/news/world-asia-india-65795959?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Presenter banned over 'burn Ukrainian kids' comment,Russian state TV suspends a famous presenter - but its anti-Ukrainian rhetoric continues.,https://www.bbc.co.uk/news/world-europe-63378613?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Oleksiy Vadatursky: Ukraine grain tycoon killed in Russian shelling of Mykolaiv,One of Ukraine's richest men and his wife died in a bombardment of the southern Mykolaiv of city.,https://www.bbc.co.uk/news/world-europe-62367356?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
World Cup 2022: England 1-2 France - Harry Kane misses penalty as Three Lions out,Harry Kane misses a late penalty as France beat England in their World Cup quarter-final to set up a semi-final against Morocco.,https://www.bbc.co.uk/sport/football/63843792?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine: Military hardware donations weaken Army - UK chief,Head of British Army gives backing to plan but raises concerns in internal message seen by the BBC.,https://www.bbc.co.uk/news/uk-64294635?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
The Papers: 'Truss on the brink' and 'chaos' of Braverman exit,Suella Braverman's resignation during a chaotic day at Westminster leads most of the papers.,https://www.bbc.co.uk/news/blogs-the-papers-63323097?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Shinzo Abe killing: Why a religious group has been put in the spotlight,The shooter was said to have targeted Shinzo Abe for allegedly having ties to a controversial group.,https://www.bbc.co.uk/news/world-asia-62173865?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
County lines: Inside the complex battle against drug gangs exploiting children,The BBC has been given access to a new team that has to decide if children are criminals or victims.,https://www.bbc.co.uk/news/uk-61835100?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Covid: Was Matt Hancock right to push for schools to close?,"The move had huge costs - socially, emotionally and academically, so could schools have been kept open?",https://www.bbc.co.uk/news/education-64824778?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
What was in the mini-budget and what is the government's new plan?,Almost all tax measures announced in the mini-budget will be reversed.,https://www.bbc.co.uk/news/business-62920969?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Michael Conlan reveals he is OK after Leigh Wood retains world title with brutal knockout,Leigh Wood produces a brutal last-round knockout of Michael Conlan to retain his WBA featherweight title amid worrying scenes.,https://www.bbc.co.uk/sport/boxing/60724637?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Government to launch legal action over Covid inquiry WhatsApps,The government’s refusal to share Boris Johnson’s messages sets up an unprecedented legal showdown.,https://www.bbc.co.uk/news/uk-politics-65782535?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Andrew Tate: Romanian police to hold influencer for 30 days,The controversial influencer is detained in an investigation into rape and human trafficking.,https://www.bbc.co.uk/news/world-europe-64128616?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
KwaZulu-Natal floods: The South African family who lost nine children,Mass funerals are held in South Africa after the country's most deadly natural disaster.,https://www.bbc.co.uk/news/world-africa-61318783?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Pupils say they struggle to access period products,"Some pupils are struggling to access period products in schools, data shared with BBC News suggests.",https://www.bbc.co.uk/news/education-65695115?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Mother of ill child grills health secretary on NHS plans,"Steve Barclay is told by the mother that she is scared for ""the length"" of her daughter's life.",https://www.bbc.co.uk/news/health-64024306?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Taliban schools U-turn 'a devastating day' for Afghan girls - Malala Yousafzai,"The Taliban’s U-turn on girls' high schools is heartbreaking, the Nobel Peace Prize laureate says.",https://www.bbc.co.uk/news/world-asia-60853162?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Ukraine war: Russian forces preparing to defend Kherson, says Ukrainian spy chief","Ukraine had suggested some Russian units were leaving Kherson, a city that fell early in the war.",https://www.bbc.co.uk/news/world-europe-63377946?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"New public buildings must have separate male and female toilets, says minister",The government says having male and female facilities in all new premises will help women's safety.,https://www.bbc.co.uk/news/uk-politics-62034932?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ancient Egyptian 'Green Coffin' returned to Cairo by US,The brightly painted wooden sarcophagus was smuggled to the US by a global art trafficking network.,https://www.bbc.co.uk/news/world-middle-east-64147545?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine war: 'They're brainwashing our children',Teachers tell the BBC they are being pressured to teach according to Russia's version of history.,https://www.bbc.co.uk/news/world-62577314?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"NHS in England facing worst staffing crisis, MPs warn","The large number of unfilled NHS job vacancies is posing a serious risk to patient safety, MPs say.",https://www.bbc.co.uk/news/health-62267282?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Sheryl Sandberg to leave Facebook after 14 years,"Her departure comes as the social media company faces challenges, including a slowdown in ad sales.",https://www.bbc.co.uk/news/business-61666340?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Premier League refers Everton over alleged financial breach,Everton have been referred to an independent commission by the Premier League over an alleged breach of its profitability and sustainability rules.,https://www.bbc.co.uk/sport/football/65068357?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
US immigration: Why Indians are fleeing halfway around the world,"Facing danger at home, a record number of Indian migrants have crossed from Mexico into the US.",https://www.bbc.co.uk/news/world-us-canada-62893926?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
